# curie_map:
#   semapv: https://w3id.org/semapv/vocab/
#   LOINC: http://loinc.org/rdf/
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   skos: http://www.w3.org/2004/02/skos/core#
# license: https://github.com/mapping-commons/mapping-commons.github.io/blob/main/docs/original_license_applies.md
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/sssom/commons/monarch/mappings/loinc2chebi_1.sssom.tsv
# issue_tracker: https://github.com/monarch-initiative/monarch-mapping-commons/issues
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
LOINC:LP100038-1		skos:exactMatch	CHEBI:33216	bisphenol A	semapv:ManualMappingCuration
LOINC:LP100039-9		skos:exactMatch	CHEBI:65173	iloperidone	semapv:ManualMappingCuration
LOINC:LP100040-7		skos:exactMatch	CHEBI:6432	levamisole	semapv:ManualMappingCuration
LOINC:LP100041-5		skos:exactMatch	CHEBI:135939	lacosamide	semapv:ManualMappingCuration
LOINC:LP100042-3		skos:exactMatch	CHEBI:291342	desloratadine	semapv:ManualMappingCuration
LOINC:LP100043-1		skos:exactMatch	CHEBI:64312	memantine	semapv:ManualMappingCuration
LOINC:LP100044-9		skos:exactMatch	CHEBI:6797	Metaxalone	semapv:ManualMappingCuration
LOINC:LP100045-6		skos:exactMatch	CHEBI:135005	milnacipran	semapv:ManualMappingCuration
LOINC:LP100047-2		skos:exactMatch	CHEBI:109549	N-[2-[(8S)-2,6,7,8-tetrahydro-1H-cyclopenta[e]benzofuran-8-yl]ethyl]propanamide	semapv:ManualMappingCuration
LOINC:LP100048-0		skos:exactMatch	CHEBI:134966	rufinamide	semapv:ManualMappingCuration
LOINC:LP100049-8		skos:exactMatch	CHEBI:67900	salvinorin A	semapv:ManualMappingCuration
LOINC:LP100053-0		skos:exactMatch	CHEBI:9137	sibutramine	semapv:ManualMappingCuration
LOINC:LP100054-8		skos:exactMatch	CHEBI:94435	1-(1,3-benzodioxol-5-yl)-4,4-dimethyl-1-penten-3-ol	semapv:ManualMappingCuration
LOINC:LP100055-5		skos:exactMatch	CHEBI:71940	tadalafil	semapv:ManualMappingCuration
LOINC:LP100056-3		skos:exactMatch	CHEBI:80555	4-Hydroxy-N-desmethyltamoxifen	semapv:ManualMappingCuration
LOINC:LP100057-1		skos:exactMatch	CHEBI:44616	afimoxifene	semapv:ManualMappingCuration
LOINC:LP100058-9		skos:exactMatch	CHEBI:80554	N-Desmethyltamoxifen	semapv:ManualMappingCuration
LOINC:LP100060-5		skos:exactMatch	CHEBI:46295	vardenafil	semapv:ManualMappingCuration
LOINC:LP100176-9	2-Methylacetoacetate	skos:exactMatch	CHEBI:19680	2-methylacetoacetate	semapv:ManualMappingCuration
LOINC:LP100184-3	Starch	skos:exactMatch	CHEBI:28017	starch	semapv:ManualMappingCuration
LOINC:LP100617-2		skos:exactMatch	CHEBI:17045	dinitrogen oxide	semapv:ManualMappingCuration
LOINC:LP101032-3		skos:exactMatch	CHEBI:36740	alpha-pinene	semapv:ManualMappingCuration
LOINC:LP101033-1		skos:exactMatch	CHEBI:5050	fexofenadine	semapv:ManualMappingCuration
LOINC:LP101034-9		skos:exactMatch	CHEBI:5062	finasteride	semapv:ManualMappingCuration
LOINC:LP101036-4		skos:exactMatch	CHEBI:45863	paclitaxel	semapv:ManualMappingCuration
LOINC:LP101037-2	Pargyline	skos:exactMatch	CHEBI:7930	Pargyline	semapv:ManualMappingCuration
LOINC:LP101038-0		skos:exactMatch	CHEBI:7956	penciclovir	semapv:ManualMappingCuration
LOINC:LP101128-9		skos:exactMatch	CHEBI:83569	pendimethalin	semapv:ManualMappingCuration
LOINC:LP101130-5		skos:exactMatch	CHEBI:35549	perfluorooctanoic acid	semapv:ManualMappingCuration
LOINC:LP101131-3		skos:exactMatch	CHEBI:9331	sulfamethizole	semapv:ManualMappingCuration
LOINC:LP101132-1		skos:exactMatch	CHEBI:38954	temephos	semapv:ManualMappingCuration
LOINC:LP101133-9		skos:exactMatch	CHEBI:9445	terazosin	semapv:ManualMappingCuration
LOINC:LP101134-7		skos:exactMatch	CHEBI:9544	thiethylperazine	semapv:ManualMappingCuration
LOINC:LP101135-4		skos:exactMatch	CHEBI:9682	trichlopyr	semapv:ManualMappingCuration
LOINC:LP101194-1		skos:exactMatch	CHEBI:6838	methotrimeprazine	semapv:ManualMappingCuration
LOINC:LP101460-6	Fatty acids.ethyl esters	skos:exactMatch	CHEBI:78206	fatty acid ethyl ester	semapv:ManualMappingCuration
LOINC:LP102316-9		skos:exactMatch	CHEBI:8435	prochlorperazine	semapv:ManualMappingCuration
LOINC:LP102418-3		skos:exactMatch	CHEBI:82960	raltegravir	semapv:ManualMappingCuration
LOINC:LP111163-4	1,25-Dihydroxyvitamin D	skos:exactMatch	CHEBI:17823	calcitriol	semapv:ManualMappingCuration
LOINC:LP111164-2	1,25-Dihydroxyvitamin D2	skos:exactMatch	CHEBI:86320	1alpha,25-dihydroxyvitamin D2	semapv:ManualMappingCuration
LOINC:LP113963-5	Succinylaminoimidazole carboxamide riboside	skos:exactMatch	CHEBI:18319	SAICAR	semapv:ManualMappingCuration
LOINC:LP121381-0		skos:exactMatch	CHEBI:6804	methacholine	semapv:ManualMappingCuration
LOINC:LP130276-1		skos:exactMatch	CHEBI:67201	synthetic cannabinoid	semapv:ManualMappingCuration
LOINC:LP134005-0		skos:exactMatch	CHEBI:59331	mephedrone	semapv:ManualMappingCuration
LOINC:LP135443-2		skos:exactMatch	CHEBI:68606	rilpivirine	semapv:ManualMappingCuration
LOINC:LP135650-2		skos:exactMatch	CHEBI:68579	rivaroxaban	semapv:ManualMappingCuration
LOINC:LP135651-0		skos:exactMatch	CHEBI:70752	dabigatran	semapv:ManualMappingCuration
LOINC:LP14041-5	Progesterone	skos:exactMatch	CHEBI:17026	progesterone	semapv:ManualMappingCuration
LOINC:LP14045-6	Testosterone	skos:exactMatch	CHEBI:17347	testosterone	semapv:ManualMappingCuration
LOINC:LP14071-2	Ammonia	skos:exactMatch	CHEBI:16134	ammonia	semapv:ManualMappingCuration
LOINC:LP14084-5		skos:exactMatch	CHEBI:17574	biochanin A	semapv:ManualMappingCuration
LOINC:LP14091-0		skos:exactMatch	CHEBI:15858	bromide	semapv:ManualMappingCuration
LOINC:LP14106-6		skos:exactMatch	CHEBI:30742	ethylene glycol	semapv:ManualMappingCuration
LOINC:LP14118-1		skos:exactMatch	CHEBI:87185	florfenicol	semapv:ManualMappingCuration
LOINC:LP14120-7		skos:exactMatch	CHEBI:38224	fumonisin	semapv:ManualMappingCuration
LOINC:LP14121-5		skos:exactMatch	CHEBI:28088	genistein	semapv:ManualMappingCuration
LOINC:LP14123-1		skos:exactMatch	CHEBI:28584	gossypol	semapv:ManualMappingCuration
LOINC:LP14161-1	Cortisol	skos:exactMatch	CHEBI:17650	cortisol	semapv:ManualMappingCuration
LOINC:LP14176-9		skos:exactMatch	CHEBI:3478	cefaclor	semapv:ManualMappingCuration
LOINC:LP14189-2		skos:exactMatch	CHEBI:474859	maleic anhydride	semapv:ManualMappingCuration
LOINC:LP14257-7		skos:exactMatch	CHEBI:5631	Heavy metal	semapv:ManualMappingCuration
LOINC:LP14259-3	Lead	skos:exactMatch	CHEBI:25016	lead atom	semapv:ManualMappingCuration
LOINC:LP14261-9		skos:exactMatch	CHEBI:81931	Metaldehyde	semapv:ManualMappingCuration
LOINC:LP14269-2		skos:exactMatch	CHEBI:17632	nitrate	semapv:ManualMappingCuration
LOINC:LP14270-0	Nitrite	skos:exactMatch	CHEBI:16301	nitrite	semapv:ManualMappingCuration
LOINC:LP14272-6		skos:exactMatch	CHEBI:25944	pesticide	semapv:ManualMappingCuration
LOINC:LP14283-3	Selenium	skos:exactMatch	CHEBI:27568	selenium atom	semapv:ManualMappingCuration
LOINC:LP14284-1		skos:exactMatch	CHEBI:28973	strychnine	semapv:ManualMappingCuration
LOINC:LP14288-2	Urea	skos:exactMatch	CHEBI:16199	urea	semapv:ManualMappingCuration
LOINC:LP14295-7		skos:exactMatch	CHEBI:2953	azinphos-methyl	semapv:ManualMappingCuration
LOINC:LP14301-3		skos:exactMatch	CHEBI:28119	2,3,7,8-tetrachlorodibenzodioxine	semapv:ManualMappingCuration
LOINC:LP14319-5		skos:exactMatch	CHEBI:17334	penicillin	semapv:ManualMappingCuration
LOINC:LP14324-5		skos:exactMatch	CHEBI:81540	trans-Nonachlor	semapv:ManualMappingCuration
LOINC:LP14333-6	Alloisoleucine	skos:exactMatch	CHEBI:22359	alloisoleucine	semapv:ManualMappingCuration
LOINC:LP14335-1	Heptacarboxylporphyrin I	skos:exactMatch	CHEBI:89912	Heptacarboxylporphyrin I	semapv:ManualMappingCuration
LOINC:LP14342-7	Kanamycin	skos:exactMatch	CHEBI:6104	kanamycin	semapv:ManualMappingCuration
LOINC:LP14343-5	Magnesium	skos:exactMatch	CHEBI:25107	magnesium atom	semapv:ManualMappingCuration
LOINC:LP14344-3	Mercury	skos:exactMatch	CHEBI:25195	mercury atom	semapv:ManualMappingCuration
LOINC:LP14346-8		skos:exactMatch	CHEBI:4975	famotidine	semapv:ManualMappingCuration
LOINC:LP14347-6		skos:exactMatch	CHEBI:6649	malaoxon	semapv:ManualMappingCuration
LOINC:LP14348-4	Ethanol	skos:exactMatch	CHEBI:16236	ethanol	semapv:ManualMappingCuration
LOINC:LP14349-2		skos:exactMatch	CHEBI:17790	methanol	semapv:ManualMappingCuration
LOINC:LP14350-0		skos:exactMatch	CHEBI:23012	carbon disulfide	semapv:ManualMappingCuration
LOINC:LP14351-8	Mycophenolate	skos:exactMatch	CHEBI:62932	mycophenolate	semapv:ManualMappingCuration
LOINC:LP14353-4		skos:exactMatch	CHEBI:2618	amantadine	semapv:ManualMappingCuration
LOINC:LP14354-2		skos:exactMatch	CHEBI:17741	N,N-dimethylformamide	semapv:ManualMappingCuration
LOINC:LP14355-9	Creatinine	skos:exactMatch	CHEBI:16737	creatinine	semapv:ManualMappingCuration
LOINC:LP14357-5		skos:exactMatch	CHEBI:31622	Flunitrazepam	semapv:ManualMappingCuration
LOINC:LP14368-2	Cobalt	skos:exactMatch	CHEBI:27638	cobalt atom	semapv:ManualMappingCuration
LOINC:LP14369-0	Androstanediol	skos:exactMatch	CHEBI:27727	androstane-3,17-diol	semapv:ManualMappingCuration
LOINC:LP14370-8		skos:exactMatch	CHEBI:89886	2-Methoxy-4-methylphenol	semapv:ManualMappingCuration
