MONDO:0000088	ICD10CM:E30.1	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000226	ICD10CM:E83	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000237	ICD10CM:A26	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000245	ICD10CM:B35.5	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000261	ICD10CM:J35.02	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000309	ICD10CM:H52.32	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000342	ICD10CM:A92.1	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000367	ICD10CM:B68	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000430	ICD10CM:C84.4	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000447	ICD10CM:Q44.6	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000462	ICD10CM:H00-H06	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000598	ICD10CM:R47.01	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000665	ICD10CM:R48.2	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000690	ICD10CM:F45.22	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000703	ICD10CM:K52.831	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000704	ICD10CM:K52.832	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000743	ICD10CM:K13.3	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000745	ICD10CM:I46	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000754	ICD10CM:K60.3	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000866	ICD10CM:R82.1	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000916	ICD10CM:A00-A09	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000922	ICD10CM:N70-N77	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000923	ICD10CM:J98.2	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
MONDO:0000924	ICD10CM:J98.3	0.0025000000000000022	0.0025000000000000022	0.99	0.0050000000000000044
